,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,MEDHHINC15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017,LogPopulationEstimate2017
303,CO,Summit,8117,0,0,1.1564059648703782,-0.14569997863601283,0.45338086541779316,0.7679480801349953,-0.01974011505462197,0.6419181542528234,-0.2277607689004558,-0.40565521173232827,-1.5686926298650081,0.6717915227884785,-0.3038929124894523,0.7731496254849864,1.7855337896441152,0.21016711987271902,-0.20852147137425242,0.4145123399809887,-0.36301633347501805,2.1848811944831295,1.110013508976742,-0.048320101573585884,0.1523720604041596,-0.9274762588447475,1.0780762348985142,-0.9222471679104454,-0.16304374452966952,-0.5951104847680956,-0.3778562381718549,0.6635654769883907,-0.5173319259959526,-0.8518821458643324,-0.22585232019279303,-0.011233698717337088
1155,LA,Sabine,22085,1,0,-0.303494129040694,-0.30009449760892215,-1.1781349175457259,-0.7751944313623121,1.394617398566654,-0.6696035919456333,-0.8424873571158008,-0.4720345153081039,1.9030351561029066,0.28129776243813953,0.029283207139498335,1.972655196547522,0.09801256918721625,-0.7386764743206182,-0.4925303753063169,-0.27477631162739413,-0.15479492466813494,-4.626079245392598e-05,-0.113367118576417,-0.9974689452537671,-0.6626461632293009,0.7228356506111999,-0.8788399713793804,0.35571158918564083,-0.16304374452966952,-0.4847542918793356,-0.6473796179524176,-0.7249700957861398,0.7136603496110443,0.4754740169453531,-0.26318296310746014,-0.39615936324624185
3042,WV,Webster,54101,1,0,-0.12853503325947546,-0.8032474461989354,0.8511651007984401,0.3215123798234185,0.08376880334979642,0.9211782717574493,0.6203914470655529,-0.27678334340326693,-0.37922574745114135,0.28129776243813953,-1.1266415131635605,-0.813096324736329,-1.380634945414143,-0.7386764743206182,0.7174534512903178,-1.9022489163515892,-1.3670583456384162,-4.626079245392598e-05,-0.996193040229762,-0.22891444016401202,0.24585809065422484,-0.9274762588447475,0.4102397518036771,-0.750843297613156,-0.16304374452966952,-1.1452558863357645,-0.9934691766165522,0.16904899833767303,0.02977575205160186,0.5702851714317597,-0.29406910761533167,-1.0843252925184708
2322,SC,Beaufort,45013,0,1,1.1497771199362805,-1.7698056728951705e-05,0.3032517417249834,1.0905382672462065,0.5422236273400819,1.0303505461108917,-1.2069723932139265,1.8677163029414896,1.5926493078950494,0.3413737255689616,2.0468900477206406,-0.813096324736329,1.426622566379319,-0.7386764743206182,-2.0056044830359323e-05,-1.9022489163515892,-0.7619298822631666,-4.626079245392598e-05,-0.00017685168429972155,1.0658035587909394,2.136925615329989,-0.9274762588447475,0.9693586678830758,-0.7467950248144481,-0.16304374452966952,-0.0979106591434033,-0.0919311441879045,-0.804962891181276,0.5312911235951928,0.6650963259181655,-0.3027508619927995,-1.553712869376117
1829,NY,Allegany,36003,0,0,0.6149276640377013,-1.273553733694952,-1.5015477150443952,-0.8072735073924819,0.7141379137535546,-0.4090692622419256,0.6839579637820087,-0.36730370110500327,0.5318445400705248,-1.040373426439926,0.3807255658339724,-0.813096324736329,1.2574313486833688,3.6072914186898983,1.7529084842804195,0.9274608727387438,-0.02574400799143405,1.7594966599747939,-0.6003067091915766,-0.3495597508373755,-0.4952227910268437,-0.9274762588447475,-0.8167156473705582,0.26859275855744846,-0.16304374452966952,0.26417413914546545,0.007730412431472563,-0.3289598042620536,-1.5203626690831344,-1.325937918296363,-0.2840239784584206,-0.776576752164533
337,FL,Franklin,12037,0,0,0.9374054678818294,0.45386657478075654,1.6137921827669466,1.6255491099807629,1.1390375930005951,1.2235940377199268,1.0186877281963946,1.638241938016803,0.6134336584465845,1.6330069328816161,-0.10795257911163803,-0.813096324736329,0.5778923551513437,0.24033509318099647,-2.0056044830359323e-05,-0.4679960619286193,-0.590084608344358,-4.626079245392598e-05,-0.00017685168429972155,1.3891592060994389,1.0408815863166248,-0.9274762588447475,2.7864951451411213,-1.166196086760579,-0.16304374452966952,0.5772409794836757,1.4582149963619695,1.3841255712080696,-0.01581655445236081,-0.2830152189458959,-0.2300595626289163,-0.045078977261353556
3043,WV,Wetzel,54103,0,0,-0.41875338715114113,0.027893569222415555,-0.15109649974517977,0.03571782009148145,-0.158741697298832,-0.03502070268593648,-0.25175827150939184,-0.4555872821407726,-0.6306698914362612,0.19118381774190865,-0.40158785389288276,1.5167179992594295,-0.152101880692348,-0.7386764743206182,-0.18115542204394994,-0.11579288295724384,-0.26103346709431996,0.34717117053003543,0.08696532872638783,-0.4174991404432729,-0.18226355941537895,-0.5824232564967161,0.31705326579044435,-0.5669707470958466,-0.16304374452966952,-0.5948206746341174,-0.460233929285542,0.002741130639951576,1.990244931722003,1.4235855618094144,-0.19589411138282448,0.19023685980801613
99,AZ,Gila,4007,0,0,-0.15538683246562154,0.5836405686274773,-0.3978993293093273,0.2848684120813334,1.3241943553235038,-1.094530749718233,-0.6332108317793675,-0.4208410326064297,-0.1577100556072429,1.3626650987929212,-0.4554399101061884,0.2221535761411838,-0.2192353677262551,-0.04201304510462119,-0.29334610074870837,0.6492822827362098,-0.03601841804645982,-1.5158247029773635,-0.8246869461542969,-0.7042533670534434,-0.5871661138567323,0.6824231826771877,-0.599280513339681,0.772278860172676,-0.16304374452966952,-0.618765532653631,-0.698577409940221,-0.7433990723151463,0.34892189757934133,0.5702851714317597,0.20673688763447035,1.1968797311848152
1431,MS,Jasper,28061,1,0,-0.028224784171162788,0.449878413560185,1.1381159659046591,1.004269280699066,0.4424666521119526,0.6551783986734172,0.652024655017854,0.9842886630374668,-0.45388937693500114,1.3326271172275101,-0.5107100732117149,1.1660776729567182,0.9620226067919941,0.4452060316552264,-0.21212812581589227,-0.456924771961793,-0.8189783961869173,0.5423010920371216,0.23752992180799118,1.3544771797671276,0.8990967852414911,-0.9274762588447475,0.3791775897992662,-0.9139886914010814,-0.16304374452966952,-0.4278546866223206,-0.22008936539658872,0.5309442649753695,1.5799141731863382,1.897641334241445,-0.24323384711662,-0.16367878536670588
583,ID,Madison,16065,1,0,0.48630320593734694,1.197341868233729,0.559132001186814,1.370785210388748,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,3.2208521088183337,-0.7459070713081078,-1.5239113164122684,2.461510277177023,0.6200775397137956,0.6958070247606328,0.06762415387132974,3.445183219091386,0.3419467532248182,0.6050480247601688,-0.22713304474347745,-0.04184103282452264,0.9382965058786649,0.19467129725304355,-0.16304374452966952,-1.1807217123196394,-1.0364782501164127,-1.0234972794563362,2.3093910772497424,1.4235855618094144,7.6430213768275665,3.028070739102118
1402,MS,Alcorn,28003,0,0,-0.03748592710595656,-0.5094850016562547,0.559132001186814,-0.2305464424622387,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,0.2460405622351752,-0.813096324736329,-0.2831658049767925,-0.4559873549113625,-0.25314281492763774,-0.5217818120473903,-0.058344409490565435,-0.6393845397586537,-0.35509373958345974,0.6050480247601688,-0.22713304474347745,-0.6475084596451027,0.08408705075736163,-0.3473924304939342,-0.16304374452966952,-0.7869364917276807,-0.6784734659445918,0.8181133833501527,2.3093910772497424,1.4235855618094144,-0.17048849324606286,0.32361542018483186
1437,MS,Lamar,28073,0,1,0.6776975278111519,-1.4832763037117833,-1.1781349175457259,-0.9376560156510485,1.394617398566654,-0.6696035919456333,-0.8424873571158008,-0.4720345153081039,1.9030351561029066,0.28129776243813953,-0.044383970288244604,-0.813096324736329,0.35156262510739134,-0.7386764743206182,0.09419552810000204,-0.3784952807808962,1.5220472540597012,-4.626079245392598e-05,-0.9673433335514144,-0.9974689452537671,-0.6626461632293009,5.25307331128968,-0.5837494323374756,-0.5396853884325559,-0.16304374452966952,0.6621813731482774,0.41851539671335464,-0.6361643255070718,0.7136603496110443,0.4754740169453531,-0.2984745499092595,-1.2821154441906797
2381,SD,Dewey,46041,1,0,-0.003395362477555756,-0.46826682861633256,-0.43692132770221226,-0.857340514764143,-1.0457414992790481,-0.930082080945544,0.33416448348956196,-1.181836611222924,-0.336060434979074,-1.9715508549676537,-0.3451382237955941,2.9537129174350616,-0.5668683523666267,0.3879197779121293,0.1948296073200202,0.5734479232806389,0.5701615548090426,-4.626079245392598e-05,-0.44275784007103813,-0.929091828686182,-0.8269239348687921,0.18827476115663658,-0.6303426753440922,-0.0900032459520907,-0.16304374452966952,1.3595423571067955,1.310614449117466,0.20737004372099493,-0.6541088455078405,-0.47263752791870833,-0.276114002315131,-0.6059294256133746
949,KS,Mitchell,20123,0,0,-0.8892570252582708,0.10010677563524477,-1.8227398501036722,-0.5531387418246647,2.053102466565398,-0.7266743981449355,-0.8344486806772587,-1.1218499866425615,2.056195023015525,0.40144968869978365,-0.4670563068169695,1.3063480522624442,-0.39294437647556507,0.5291129709767294,-0.147379150777076,0.8837201791404296,0.7291015822217854,-0.8534316770782809,-0.5633059489064693,-1.6955862579805274,-1.2415374901999796,1.583693774543175,-0.7545913233617362,0.5103556100962797,-0.16304374452966952,0.5047954715546251,-0.13708493932277807,-0.5400514592531684,-0.8820703780276548,-1.1363156093235511,-0.24798764067578,-0.21220775019950405
3007,WV,Hardy,54031,0,0,-0.12312932033334421,-0.5127149175338493,0.5709679032851273,-0.3390199418375357,1.3385201318966957,1.7448105001499934,2.026267820413155,0.6862794816146721,0.08483969428008249,0.7318674859192984,0.39654898389150134,-0.813096324736329,-0.6022201647210436,-0.7386764743206182,-0.2815836717507923,0.5103819434560094,-1.0766166373955535,-4.626079245392598e-05,-0.5889242092022853,0.8943653115205754,0.41630936251453876,-0.9274762588447475,0.13068029376397827,-0.2816484802429191,-0.16304374452966952,-0.2988672399316006,-0.07507683589472329,-0.20845611817353443,0.8504372691229323,0.9495297893773837,-0.2748977759149669,-0.5831553315471764
311,CT,Middlesex,9007,0,1,-0.05063066810264058,-1.103386581435917,-1.535730991819408,-0.8879926594864518,0.6334765299750738,-0.6413265970593326,0.23012809332585124,-0.6967863189050428,0.4625460112413678,0.16114583617649764,0.3129206692034467,-0.813096324736329,1.453786840688849,2.0283075831538233,0.509781228206839,-1.2266432115252646,-0.4520734315373026,-4.626079245392598e-05,-0.8147552688207738,-1.039184072029209,-0.6968410115798552,-0.9274762588447475,-0.3507832173043929,-0.20699832983474684,-0.16304374452966952,-0.46539888134197954,-0.5151559734984533,-0.2748888819985457,0.21214497806745333,0.4754740169453531,-0.282105043471495,-0.7310163050681614
994,KY,Allen,21003,0,1,-0.38435894569307744,-0.8041729376582109,0.3032517417249834,-0.0803059212495467,0.5422236273400819,1.0303505461108917,-1.2069723932139265,1.8677163029414896,1.5926493078950494,0.3413737255689616,-0.03967241197790135,-0.813096324736329,1.519717335244707,2.3952202919461643,-0.5335789295302729,0.20203352087392318,-0.33074292283463036,-4.626079245392598e-05,0.015711404595674112,1.0658035587909394,2.136925615329989,-0.9274762588447475,-0.599280513339681,0.4959437589328799,-0.16304374452966952,-0.856900571384016,-0.7878690636482824,-0.21377657644303064,0.5312911235951928,0.6650963259181655,-0.2597114625677324,-0.34946735711019455
2739,TX,Stonewall,48433,0,0,-0.43977892955062653,0.24523634746373743,0.7793602492481648,0.381777441670571,0.542323237159086,0.6531044442615498,-1.3243782527786452,1.3501042312089186,0.08796265594809954,1.3927030803583322,-0.7365059376326368,0.44052510626344327,-0.6152420158746351,-0.3637370720086346,-0.5622697164790804,-0.3459344250737009,-0.5735544945968646,-1.5031116296021472,-0.5914128200653427,1.0271157391186576,1.1988024543068154,-0.7418105841897862,-0.08675484026689924,-0.09931427338911869,0.8594781024009126,-0.11092735827308403,-0.13194689654455413,-0.32302278621242375,0.9872141886348211,1.233963252836603,-0.09598336488045342,0.6083145661359568
1832,NY,Cattaraugus,36009,0,0,0.10985100544644213,1.0861751538282725,0.5618809615241893,0.18899037230982615,-1.1670130662382199,-1.0770112631582263,-0.21312534045088255,-1.2053014712122125,-0.8527731341621075,-0.22934792417383917,-0.7213883835498016,0.4891045564007512,-0.035612512076664625,0.040261102830237004,-0.08063089466272418,0.18984869608059993,-0.2852279633873674,-0.24572392134243062,-0.32342455817927696,-1.2886414430633948,-1.22503216606846,0.6154017649681207,-0.22653456928674864,-0.272256487349917,-0.16304374452966952,0.4715920589808934,0.5439849448239992,-0.1279378104983031,-0.836478071523692,-1.0415044548371448,-0.20981614987951794,0.10406027705237116
2139,OK,Canadian,40017,0,1,0.5541778129722396,0.5308366412061658,1.1381159659046591,1.1470050789596973,0.4424666521119526,0.6551783986734172,0.652024655017854,0.9842886630374668,-0.45388937693500114,1.3326271172275101,-0.633624629323171,1.5632224701333108,0.6718052196648012,-0.7386764743206182,-0.30691597515700464,0.5272346801764576,-0.47397876986649645,1.200969227379018,0.8024353022780527,1.3544771797671276,0.8990967852414911,-0.22359667568436886,1.2644492069249804,-0.9539046611963405,-0.16304374452966952,-0.5059578983424281,-0.17160424125937881,0.2241825106432871,1.5799141731863382,1.897641334241445,-0.19885810016544667,0.17279524544568858
1039,KY,Hardin,21093,0,1,1.732185603584637,-1.1906831459077063,1.845086738654141,0.13424272185970418,1.149090209084397,3.5232042155630663,-0.8029757087117327,-0.07934466993816328,-0.3236630762211993,1.873310785404902,0.1955497516065107,-0.813096324736329,1.3324166680548355,-0.7386764743206182,-0.39676839421325805,-0.04068300334351265,-0.3585975151867152,-4.626079245392598e-05,-0.20886880503136254,0.6773084204839309,0.11956792108784989,-0.9274762588447475,0.021962726748539246,-0.6772456981326478,-0.16304374452966952,0.8038298749743323,1.1371919196810267,0.2885652670154817,-1.2924011365633203,-1.2311267638099572,-0.2903033103170457,-0.9518962340345433
2971,WA,Kittitas,53037,0,0,-0.22817061918793485,-1.0353682414159964,-0.302443839591341,-1.0304570862723172,-0.6469247008568839,-1.0354714759409618,0.3623788328770172,-1.1937804224093664,-1.0035753798987668,0.04099390991485569,0.9001576057558004,0.8150811270379678,0.8046826437660566,8.513641479220928,0.40496634695209494,0.5946611116072745,4.623222223925465,-1.164817581712798,-0.9322808537635254,-0.9786945836909038,-1.3237886551554254,0.5193527054036374,-1.204992672425696,0.5202333957251268,-0.16304374452966952,-0.7003768306354029,-0.7280522515232584,-0.31931861979117565,0.9416218821308584,1.0443409438637905,-0.22878027263763256,-0.03460572953184162
432,GA,Dooly,13093,1,0,-0.7189108225820642,-0.7810766734611223,0.288272715124704,-0.4122990058666048,-1.1376185918068442,-0.4507525904046713,0.26534888573343696,0.26294517784455285,-1.1465913680621707,0.13110785461108662,-0.2757266696237162,-0.0673906332656522,-0.47108343639393313,-0.0695895805177407,-0.44778036831598506,-0.6497556818899183,-0.4525453891830845,-0.7227505653016675,-0.15187944845811677,1.0521824695601616,-0.16613294393605965,-0.7065938535016983,-1.080744024408052,0.7322009594654686,-0.16304374452966952,-1.0383534964852088,-0.9152562303774731,-0.13832692658268828,0.34892189757934133,0.854718634890978,-0.12937103183606993,0.4953601089521842
799,IA,Buena Vista,19021,0,0,-0.6289673176026495,1.8629413322295796,0.849408021204656,-0.4941378623293065,0.7373539991122273,0.8805198032457455,-0.04290625999616554,0.3243855221566701,-0.15799263588886872,-0.07915801634678624,-0.5632251473503083,0.39385588381714415,-0.20562287532125337,-0.4378582499430525,-0.48648511292613067,0.4775203324131941,-0.38823219948786497,-0.3409496410911534,0.20261206560712025,0.3074583308733955,0.3540518907462648,-0.1528796445131316,-0.9875575383948189,1.361464483296613,-0.16304374452966952,0.5216855339305329,0.10470114239272246,-0.5731575286844879,0.07536805855556453,-0.6622598368915199,0.3668103000649599,1.3773960209931748
2423,SD,Turner,46125,0,1,1.2837559052916998,-1.7797011376749161,-1.535730991819408,-1.2499569518405889,0.6334765299750738,-0.6413265970593326,0.23012809332585124,-0.6967863189050428,0.4625460112413678,0.16114583617649764,3.561188515562786,-0.813096324736329,-1.9546271229332188,-0.7386764743206182,0.6514467891562283,0.2978121518105117,-0.7711419194888623,-4.626079245392598e-05,-0.9015280226213928,-1.039184072029209,-0.6968410115798552,-0.9274762588447475,-1.0652129434058464,0.39141735527024385,-0.16304374452966952,0.1911229042231446,0.17669891406535457,-0.5525939701653116,0.21214497806745333,0.4754740169453531,-0.30269680748612554,-1.5494934179805495
1972,NC,Scotland,37165,0,0,0.9295986805299751,1.5159556909738496,0.7233056449455918,1.5566783142360638,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.6598931482437246,-0.170324744065299,0.7449937884144913,-0.1619450716253093,-0.6231012537029239,0.06921210597918145,-0.3499212047165706,0.9889380748715008,1.8413281417842262,1.3657627920961073,0.6525127538429537,0.024489331888625555,0.5344883998213213,-0.43062491923536705,-0.16304374452966952,-0.34209522980660284,-0.17502798679723877,0.190031472549854,-0.42614731298802644,-0.8518821458643324,-0.10226569976722709,0.5884636684498858
1999,ND,Cavalier,38019,0,0,-0.12148410995096628,1.6347308509947058,1.116108622404622,2.172903103911553,-1.3632124718700658,-0.6624148773141458,0.4908030275277837,0.046268402111147494,-0.601334009794218,-0.73999361078582,0.2719279012140761,1.1129163480081097,-0.5354743567536279,-0.16263491782920148,-0.4676996114131731,-0.2144474063113632,-0.37653641876361876,-4.626079245392598e-05,1.5458391356737013,0.7603419519489604,-0.054705822378133595,0.7840111912646696,0.8761721818698425,-0.5098091351780921,0.8594781024009126,-0.21646945447572513,-0.008614263701048052,-0.2802067341628997,0.02977575205160186,0.28585170797254145,-0.2399665524909939,-0.13225152554420344
2593,TX,El Paso,48141,1,1,-0.848518597000305,-0.0641406933714193,0.4729656608104506,-0.7214939294517088,-0.841650564857429,-1.026770300801709,-0.3509572897931447,-0.9249329050596052,-0.4904713267889192,-0.07915801634678624,-0.35765146014467347,0.14342013550618124,-0.7388575189918675,0.1910814059725213,-0.6471741107872557,0.03611870144780144,-0.1467109071714065,-1.1768629549627707,-0.14946198870806912,-0.3469096663587518,-1.0854478360689672,0.4891507021071751,-1.049681862403641,1.560234677713167,-0.16304374452966952,-0.19569503553868273,-0.6411875783882275,-0.2269167850566001,-0.3349626999801011,-1.0415044548371448,0.25057809557520117,1.2513425005874117
2177,OK,Major,40093,0,0,-0.4999356306564137,-0.05661218529624842,-0.0035443744860020505,-0.27467263768095024,-0.8609456893865347,-0.6134921570927895,-0.687157597106304,-0.5896595284387096,-1.0968525775069735,0.5816775780922454,-0.20878420514042093,-0.008725715249242429,0.0012410846152665202,-0.7386764743206182,-0.5851063170468217,-0.14003803507886742,-0.22149333202428656,-0.17836652167958822,0.6052039695234139,-0.3481915006316329,-0.5491257720062608,0.2638177809396234,-0.412907541313215,-0.0003744861886994433,-0.16304374452966952,-0.4622649057004061,-0.4109228488317675,-0.22071360652914934,0.394514204083304,0.9495297893773837,-0.14541621123379064,0.43346529463033334
2586,TX,Dimmit,48127,1,0,-0.6561806440077084,0.13724756940163754,0.559132001186814,-0.3408845315970131,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,-0.41490963625806176,-0.18936468254257924,-0.8975790691447258,0.007516047885639378,-0.5636157647289999,0.10190258381525086,0.31084678017718953,-0.5437941904604031,0.2257149214996807,0.6050480247601688,-0.22713304474347745,-0.00371400554577884,-0.5216251083286535,0.7669351400783817,-0.16304374452966952,-0.19423298823206664,-0.8799166823455048,-0.6992258000133886,2.3093910772497424,1.4235855618094144,-0.09820260268223437,0.6013691737908746
1215,MD,Worcester,24047,0,1,0.2297642329654733,0.565777180346583,1.116108622404622,0.9286718097371164,-1.3632124718700658,-0.6624148773141458,0.4908030275277837,0.046268402111147494,-0.601334009794218,-0.73999361078582,0.30480554996067427,3.1294795573476706,-0.3568614035212325,1.0300716533190242,0.020861207353090327,0.2570991395311114,1.908318677683608,-0.4467582074004219,-0.4957246975572039,0.7603419519489604,-0.054705822378133595,1.9920590621129897,0.14621137476618346,-0.8497830848135752,2.9045217962620766,-0.5529042964210948,-0.42666950417326527,-0.37382023058247554,0.02977575205160186,0.28585170797254145,-0.24323685014476853,-0.16370835909930098
1398,MN,Winona,27169,0,0,-0.21371149421813526,-1.8507541979889144,-1.535730991819408,-1.4480389069329307,0.6334765299750738,-0.6413265970593326,0.23012809332585124,-0.6967863189050428,0.4625460112413678,0.16114583617649764,0.41819968863263113,-0.813096324736329,-0.8573230137417489,-0.7386764743206182,0.6170337578219799,-1.3584880040119487,-0.1887781070216277,-4.626079245392598e-05,-0.941422764929921,-1.039184072029209,-0.6968410115798552,-0.9274762588447475,-1.236054834430107,1.2681113125584105,-0.16304374452966952,1.142629991557825,0.6067447797249617,-0.6891297781914327,0.21214497806745333,0.4754740169453531,-0.29342045353524415,-1.0595684465076565
1062,KY,Livingston,21139,0,0,-1.8060262928843047,1.9177593333476655,2.890825477318861,-1.531788637859844,0.011147806693561843,1.5780290065673983,0.8523538061232335,0.6157826880332323,0.7142980984128863,-1.040373426439926,-0.36324213008274736,-0.813096324736329,-1.2316347724204695,-0.7386764743206182,-0.5773589629406415,0.4265288150144294,-0.2995826663803424,-4.626079245392598e-05,-0.7845200172766601,0.4700937776073465,0.6282421436973716,4.158742863442805,-1.9038913175249443,4.736833377403223,-0.16304374452966952,0.9978680963500967,-0.4738803540685652,-0.6365055593496544,-1.9306934276188001,-1.9896159997012062,-0.2550417537967319,-0.2913866948236544
3123,WY,Converse,56009,0,0,-0.33993812265513823,0.014989672912352611,0.5691764657633378,-0.44331023329535485,-1.4803968290535345,0.035222216857207236,-1.4189031153581158,0.19608497018035412,-1.2732405892587493,-1.5510191130519058,-0.03161983501316038,1.825881004019609,0.5732108813181478,0.8398803091262635,-0.2070734679458948,0.410338242743659,0.3033300454657465,-4.626079245392598e-05,-0.26855149972679804,0.6094041063593999,0.09560645540510515,2.1992452046260786,-1.0652129434058464,1.5738368743168254,1.8819999493314947,0.37547914027859725,0.0401095945193566,-0.5285803394997162,-1.7483242016029485,-1.5155602272691755,-0.260783543616766,-0.36354300471193884
1739,NE,Thomas,31171,0,0,1.0546065314403132,-0.060676949354416414,0.010822413439081895,0.3474347716265321,0.19812948709436956,0.9508250835572692,-0.1474279635986994,0.9926645785890681,1.617804410902998,0.9421333568771734,-0.16509540767945788,1.0407462537986243,-0.042259832861288434,-0.7386764743206182,0.17494274998539464,0.39920969701471687,-0.4136516084101549,0.8723107336555451,-0.08728486576297784,0.8627613859444062,1.390085897152764,0.7198811830789783,1.0159519108896924,-0.861037283193983,-0.16304374452966952,0.1422366073983278,0.5945059388426416,0.6650688295684161,0.12096036505952719,0.5702851714317597,-0.23963621939465304,-0.12915462378717305
1959,NC,Pasquotank,37139,0,0,1.754173630123927,0.2911933931364962,0.5709679032851273,2.452225092247325,1.3385201318966957,1.7448105001499934,2.026267820413155,0.6862794816146721,0.08483969428008249,0.7318674859192984,-0.7621886839142822,-0.813096324736329,-0.14252558010633107,0.3120963045884002,0.9527680822113006,0.1502619002197143,-0.9500955193919816,1.2415864109411687,-0.45211829478973686,0.8943653115205754,0.41630936251453876,-0.9274762588447475,2.537997849105833,-1.5141046510815293,-0.16304374452966952,-1.0925866851927044,-0.9291442453736856,1.8935932090812062,0.8504372691229323,0.9495297893773837,-0.2736605283177629,-0.5607551167341241
236,CA,Sutter,6101,0,1,0.2570816729455797,-0.3159948817440863,0.45338086541779316,0.9426601934042166,-0.01974011505462197,0.6419181542528234,-0.2277607689004558,-0.40565521173232827,-1.5686926298650081,0.6717915227884785,-0.7184156899508112,-0.813096324736329,1.089991742446555,-0.1501883876717178,-0.6918104077668116,-1.1838021077927252,-0.8221753281527258,-4.626079245392598e-05,0.6649986489108666,-0.048320101573585884,0.1523720604041596,-0.9274762588447475,1.0470140728941033,-0.9715551305987067,-0.16304374452966952,-0.07773470431801605,0.09426268664966529,1.3288476552254678,-0.5173319259959526,-0.8518821458643324,-0.24342303788997885,-0.16554448301930258
1661,NE,Boyd,31015,0,0,-0.06119868498031874,0.22539962889602574,-0.15109649974517977,-0.011660608321980789,-0.158741697298832,-0.03502070268593648,-0.25175827150939184,-0.4555872821407726,-0.6306698914362612,0.19118381774190865,-0.2829594023144501,0.00020649162293345699,0.26266914492565374,2.180279703059205,-0.3792979145900364,1.720705034456974,1.4643093182173792,0.6403164354223162,0.6332256495304681,-0.4174991404432729,-0.18226355941537895,0.03614263921132703,-0.04016159726028259,-0.7531103303804324,-0.16304374452966952,0.36109273119083707,0.840549956423394,0.0019318950452736764,1.990244931722003,1.4235855618094144,-0.14507987208115267,0.43482313581254173
836,IA,Iowa,19095,0,0,-0.8482563093726021,4.792342681219289,2.890825477318861,0.25136620679548916,0.011147806693561843,1.5780290065673983,0.8523538061232335,0.6157826880332323,0.7142980984128863,-1.040373426439926,-0.8012832429555754,0.23237707912150085,-0.2085178711535642,0.1993807618701274,-0.28520424007560696,0.617218070689337,-0.581227721779311,-1.0789315035744453,-0.5753314938605103,0.4700937776073465,0.6282421436973716,-0.20489953422021642,0.39470867080147193,0.04464230733293157,6.994609183984406,0.6534971446274186,1.067009378215415,0.0753491978600578,-1.9306934276188001,-1.9896159997012062,0.0698498555389615,0.9911640614774718
1532,MO,Jefferson,29099,0,1,1.8406434340799365,-0.7694284644656869,0.010822413439081895,-0.1438669398915872,0.19812948709436956,0.9508250835572692,-0.1474279635986994,0.9926645785890681,1.617804410902998,0.9421333568771734,0.11671654506078072,-0.813096324736329,1.136432765389608,2.8461133727234884,-0.4408203080994609,-0.15167542480999122,-0.18164182028818382,-4.626079245392598e-05,1.6673392822005069,0.8627613859444062,1.390085897152764,-0.9274762588447475,0.7829856958566097,-1.2363121716341985,-0.16304374452966952,0.9331298690693713,1.1575722083851334,0.9896406033277629,0.12096036505952719,0.5702851714317597,-0.28911110814207003,-0.9148922734630378
465,GA,Jasper,13159,0,1,-0.4041714567887503,0.49167271308087945,2.1890927067328763,-0.2788560568235514,1.0569637875980744,0.8937375899461488,-0.601225801998081,1.0155707901871038,1.3451256569165002,1.3025891356621013,-0.2901831462848703,0.6529744852690558,-0.28023758963425227,-0.08095739363825012,-0.5917239278110626,0.5334139777368929,-0.6275780933805079,0.4552011568314579,1.1923915068844,0.7130000902854354,1.1059563385047884,0.7009923352440715,-0.863308890377175,2.1237542512932963,-0.16304374452966952,0.42859816749464136,-0.06630739871218339,-0.45506574073725553,2.0358372382259664,1.897641334241445,0.05790380956401614,0.96981599813939
1309,MI,Tuscola,26157,0,0,1.435153049424896,-1.7698056728951705e-05,-0.6843651085489798,-1.5025886658474077,1.3574032271761431,-1.054380238551996,-0.4222452060848766,-0.07467586683886238,0.7836270665651368,0.010955928349444678,-1.1266415131635605,-0.813096324736329,0.40916198474881116,-0.7386764743206182,-2.0056044830359323e-05,0.4404674096848072,3.7093939790602737,-4.626079245392598e-05,-0.00017685168429972155,-0.525934059019763,-0.25629473593247704,-0.9274762588447475,-1.049681862403641,0.07670462789869754,-0.16304374452966952,3.5956988925704403,2.8221877948922103,-0.10502802916521678,-0.6541088455078405,-0.7570709913779265,-0.30717131942747006,-2.040647688748593
